epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3421.95,1.15287,0.62379,1.21503,0.97835,0.91868,0.95591,0.64308,1.20267,0.53395,1.19976,0.008614,0.008614,0.008614
44,3499.05,1.15384,0.62361,1.2271,0.98178,0.91046,0.9543,0.64502,1.17691,0.52929,1.19168,0.008581,0.008581,0.008581
45,3576.57,1.1676,0.62547,1.22455,0.97996,0.91595,0.95691,0.65698,1.1476,0.51884,1.17933,0.008548,0.008548,0.008548
46,3653.61,1.14906,0.60837,1.21524,0.97127,0.92653,0.95812,0.65481,1.16024,0.50957,1.17691,0.008515,0.008515,0.008515
47,3730.09,1.14239,0.61431,1.22536,0.98084,0.91549,0.95627,0.65129,1.17705,0.51576,1.20334,0.008482,0.008482,0.008482
48,3807.53,1.13342,0.59844,1.2149,0.97533,0.92111,0.95603,0.6578,1.14431,0.51483,1.17595,0.008449,0.008449,0.008449
49,3884.39,1.14646,0.60127,1.22832,0.97818,0.9196,0.95741,0.65536,1.1666,0.50389,1.19383,0.008416,0.008416,0.008416
50,3962.2,1.15316,0.61297,1.21953,0.97635,0.92406,0.95711,0.64291,1.20477,0.50958,1.19352,0.008383,0.008383,0.008383
51,4039.61,1.15048,0.61308,1.21849,0.97283,0.91275,0.95401,0.66593,1.11736,0.51372,1.16807,0.00835,0.00835,0.00835
52,4115.86,1.14479,0.60385,1.2071,0.98434,0.91686,0.96043,0.66127,1.16888,0.49758,1.1665,0.008317,0.008317,0.008317
53,4195.43,1.13924,0.60002,1.21343,0.97662,0.91823,0.95819,0.64815,1.16595,0.50901,1.18673,0.008284,0.008284,0.008284
54,4274.24,1.1373,0.60023,1.21823,0.9833,0.91429,0.95779,0.65357,1.17091,0.51587,1.20144,0.008251,0.008251,0.008251
55,4352.77,1.14885,0.61267,1.22536,0.98602,0.91868,0.95905,0.6577,1.15711,0.50236,1.17582,0.008218,0.008218,0.008218
56,4432.01,1.13947,0.58989,1.20729,0.97874,0.92524,0.96022,0.66297,1.14499,0.48379,1.16175,0.008185,0.008185,0.008185
57,4512.21,1.1319,0.58841,1.21336,0.9757,0.92645,0.95977,0.65619,1.17075,0.48619,1.18712,0.008152,0.008152,0.008152
58,4591.23,1.12393,0.59617,1.20963,0.98065,0.92585,0.96048,0.67163,1.12281,0.48799,1.15558,0.008119,0.008119,0.008119
59,4671,1.13196,0.59717,1.20784,0.97676,0.93148,0.96033,0.6563,1.17293,0.49142,1.19019,0.008086,0.008086,0.008086
60,4750.45,1.12629,0.57104,1.1959,0.98286,0.92188,0.96034,0.66685,1.13648,0.47997,1.16017,0.008053,0.008053,0.008053
61,4830.39,1.12327,0.57298,1.20826,0.97791,0.92828,0.96211,0.66729,1.13821,0.47618,1.16149,0.00802,0.00802,0.00802
62,4910.19,1.1172,0.57471,1.19565,0.98054,0.92089,0.96122,0.6704,1.14166,0.46861,1.14892,0.007987,0.007987,0.007987
63,4989.12,1.10972,0.56624,1.19209,0.97925,0.92695,0.96333,0.66947,1.13373,0.47024,1.15074,0.007954,0.007954,0.007954
64,5069,1.13023,0.58524,1.20327,0.98096,0.92599,0.96273,0.66827,1.13453,0.46912,1.14572,0.007921,0.007921,0.007921
65,5148.43,1.13588,0.57817,1.2006,0.98787,0.93008,0.96333,0.6678,1.13765,0.47899,1.16067,0.007888,0.007888,0.007888
66,5227.37,1.12134,0.57003,1.19877,0.98249,0.92284,0.96239,0.65737,1.16337,0.4659,1.15354,0.007855,0.007855,0.007855
67,5306.47,1.10849,0.56314,1.18848,0.97868,0.93604,0.96325,0.6625,1.14885,0.4667,1.15717,0.007822,0.007822,0.007822
68,5384.89,1.113,0.56156,1.19149,0.97553,0.93285,0.96278,0.67656,1.10829,0.46662,1.13681,0.007789,0.007789,0.007789
69,5464.08,1.12042,0.56399,1.19579,0.97879,0.92741,0.96038,0.66875,1.13151,0.46413,1.15344,0.007756,0.007756,0.007756
70,5543.36,1.1198,0.56521,1.19383,0.9824,0.92736,0.96344,0.67766,1.11394,0.4549,1.13928,0.007723,0.007723,0.007723
71,5622.34,1.11252,0.5712,1.19745,0.98379,0.92736,0.96351,0.66578,1.1378,0.45659,1.14508,0.00769,0.00769,0.00769
72,5700.51,1.11082,0.56492,1.19469,0.98032,0.9333,0.96418,0.67383,1.11572,0.45723,1.14668,0.007657,0.007657,0.007657
73,5780,1.11726,0.56941,1.19404,0.98405,0.9302,0.9642,0.67622,1.1138,0.4586,1.14022,0.007624,0.007624,0.007624
74,5858.88,1.1159,0.56737,1.1963,0.98686,0.92639,0.96456,0.67653,1.11194,0.45126,1.14809,0.007591,0.007591,0.007591
75,5937.86,1.09693,0.55388,1.18924,0.98216,0.93056,0.96463,0.67979,1.10966,0.45406,1.13976,0.007558,0.007558,0.007558
76,6016.34,1.10553,0.56743,1.19111,0.98217,0.92645,0.96409,0.68076,1.10739,0.45215,1.14046,0.007525,0.007525,0.007525
77,6094.91,1.10429,0.55998,1.19025,0.98814,0.92691,0.96418,0.67827,1.11131,0.44988,1.13857,0.007492,0.007492,0.007492
78,6173.56,1.09729,0.55435,1.17932,0.97889,0.93209,0.96411,0.66838,1.14004,0.44609,1.14091,0.007459,0.007459,0.007459
79,6252.3,1.11759,0.54917,1.18969,0.9826,0.92894,0.96474,0.66722,1.14129,0.44467,1.14224,0.007426,0.007426,0.007426
80,6330.7,1.10536,0.55376,1.18562,0.98147,0.93285,0.96502,0.67536,1.11161,0.44621,1.13535,0.007393,0.007393,0.007393
81,6409.7,1.09533,0.54237,1.18543,0.98128,0.93376,0.96518,0.67093,1.1282,0.44464,1.14287,0.00736,0.00736,0.00736
82,6489.35,1.11252,0.54751,1.19177,0.98262,0.92987,0.96473,0.67217,1.11791,0.4445,1.1396,0.007327,0.007327,0.007327
83,6568.24,1.10065,0.53859,1.18042,0.98545,0.92814,0.96337,0.67398,1.1082,0.44285,1.13838,0.007294,0.007294,0.007294
84,6647.22,1.0938,0.54997,1.192,0.98498,0.92876,0.96434,0.6807,1.10216,0.43805,1.13375,0.007261,0.007261,0.007261
85,6725.61,1.08895,0.54067,1.17506,0.98018,0.93239,0.96365,0.68018,1.1096,0.435,1.13723,0.007228,0.007228,0.007228
86,6804.51,1.07883,0.54287,1.17799,0.98406,0.93085,0.96561,0.68272,1.10681,0.43027,1.13516,0.007195,0.007195,0.007195
87,6882.84,1.08984,0.53785,1.17865,0.98552,0.93275,0.9659,0.67973,1.11262,0.43446,1.13724,0.007162,0.007162,0.007162
88,6961.76,1.09002,0.53266,1.1778,0.98655,0.92919,0.96593,0.6756,1.12606,0.435,1.14207,0.007129,0.007129,0.007129
89,7039.92,1.08336,0.53338,1.17169,0.98219,0.93189,0.96448,0.68009,1.11372,0.43285,1.13867,0.007096,0.007096,0.007096
90,7116.27,1.08613,0.5389,1.18251,0.98192,0.93422,0.96516,0.68322,1.10867,0.43234,1.13563,0.007063,0.007063,0.007063
91,7193.62,1.08686,0.53455,1.17693,0.98713,0.93102,0.96605,0.68066,1.11333,0.43106,1.13945,0.00703,0.00703,0.00703
92,7270.13,1.09249,0.5306,1.18509,0.98034,0.93381,0.96538,0.6822,1.10384,0.42847,1.13469,0.006997,0.006997,0.006997
93,7347.35,1.0895,0.53168,1.16851,0.98322,0.93696,0.96698,0.68252,1.10207,0.42456,1.12778,0.006964,0.006964,0.006964
94,7424.73,1.09095,0.53679,1.18245,0.98318,0.93696,0.96571,0.68252,1.10272,0.42367,1.13141,0.006931,0.006931,0.006931
95,7501.95,1.08483,0.53698,1.17346,0.98654,0.93725,0.96822,0.67955,1.10521,0.42635,1.13186,0.006898,0.006898,0.006898
96,7578.61,1.07079,0.52713,1.16229,0.98462,0.9357,0.96608,0.68034,1.10718,0.42486,1.12878,0.006865,0.006865,0.006865
97,7655.81,1.0917,0.53114,1.18673,0.98323,0.93747,0.96669,0.68374,1.10385,0.42405,1.13017,0.006832,0.006832,0.006832
98,7733.28,1.08876,0.52177,1.17367,0.98374,0.93787,0.96659,0.68176,1.10466,0.42471,1.13404,0.006799,0.006799,0.006799
99,7812.6,1.0901,0.52329,1.18088,0.98184,0.94061,0.96638,0.68238,1.10759,0.42394,1.13692,0.006766,0.006766,0.006766
100,7891.31,1.08821,0.5203,1.18958,0.98466,0.9384,0.96781,0.68311,1.10336,0.42169,1.1354,0.006733,0.006733,0.006733
101,7971.44,1.09671,0.52033,1.17809,0.98233,0.93954,0.9689,0.68549,1.09859,0.4208,1.12877,0.0067,0.0067,0.0067
102,8050,1.06143,0.51172,1.15268,0.98954,0.93148,0.96896,0.68486,1.10122,0.42137,1.1251,0.006667,0.006667,0.006667
103,8129.27,1.07792,0.52648,1.17473,0.9846,0.93439,0.96791,0.6841,1.10355,0.42162,1.12875,0.006634,0.006634,0.006634
104,8207.97,1.08026,0.51899,1.16645,0.98461,0.93531,0.96898,0.68459,1.10301,0.41957,1.12774,0.006601,0.006601,0.006601
105,8287.78,1.07605,0.5158,1.16526,0.98888,0.93437,0.96997,0.68667,1.09628,0.41681,1.12551,0.006568,0.006568,0.006568
106,8367.35,1.06776,0.51337,1.16057,0.98698,0.93559,0.96867,0.68641,1.09437,0.41646,1.12367,0.006535,0.006535,0.006535
107,8447.19,1.07337,0.51722,1.16675,0.98606,0.93376,0.96886,0.68634,1.09675,0.41621,1.1231,0.006502,0.006502,0.006502
108,8526.89,1.07662,0.51871,1.17143,0.98181,0.93682,0.96754,0.68639,1.09798,0.4134,1.12197,0.006469,0.006469,0.006469
109,8606.54,1.07902,0.51652,1.16921,0.98648,0.93339,0.96787,0.68671,1.09595,0.41213,1.12094,0.006436,0.006436,0.006436
110,8686.27,1.06368,0.50743,1.15926,0.98682,0.93376,0.97,0.68525,1.0962,0.41247,1.12162,0.006403,0.006403,0.006403
111,8765.91,1.06462,0.51164,1.16269,0.98791,0.93341,0.96904,0.68899,1.08886,0.41064,1.11707,0.00637,0.00637,0.00637
112,8846.21,1.07543,0.5116,1.16275,0.98736,0.93376,0.96869,0.68907,1.08765,0.41146,1.11639,0.006337,0.006337,0.006337
113,8925.37,1.07135,0.51006,1.15984,0.98759,0.93422,0.96925,0.68717,1.09097,0.41127,1.1185,0.006304,0.006304,0.006304
114,9006.19,1.06264,0.51261,1.16479,0.98711,0.9333,0.96776,0.6872,1.09033,0.41276,1.1211,0.006271,0.006271,0.006271
115,9086.26,1.07802,0.5156,1.16989,0.99006,0.93285,0.96958,0.68821,1.08935,0.41139,1.12121,0.006238,0.006238,0.006238
116,9165.91,1.0571,0.50245,1.16495,0.98955,0.93285,0.96988,0.68826,1.08778,0.41131,1.12091,0.006205,0.006205,0.006205
117,9245.71,1.06547,0.50409,1.15991,0.98843,0.9333,0.96944,0.68864,1.08914,0.41173,1.12104,0.006172,0.006172,0.006172
118,9325.38,1.07438,0.51289,1.15813,0.98915,0.9333,0.96975,0.69041,1.08795,0.41147,1.11932,0.006139,0.006139,0.006139
119,9405.66,1.05373,0.49864,1.1527,0.98991,0.93285,0.97055,0.69072,1.08845,0.41192,1.11911,0.006106,0.006106,0.006106
120,9484.93,1.06246,0.501,1.15847,0.98743,0.93334,0.97112,0.69133,1.0876,0.41149,1.11838,0.006073,0.006073,0.006073
121,9564.02,1.06012,0.50264,1.15945,0.98899,0.93376,0.97064,0.69044,1.08788,0.41185,1.11836,0.00604,0.00604,0.00604
122,9643.57,1.0446,0.49428,1.14925,0.98887,0.93382,0.97061,0.68951,1.08818,0.41049,1.11806,0.006007,0.006007,0.006007
123,9723.27,1.05291,0.50007,1.15284,0.9893,0.93513,0.97024,0.68952,1.08897,0.40845,1.1178,0.005974,0.005974,0.005974
124,9802.28,1.05077,0.49645,1.15357,0.98808,0.93513,0.9707,0.69024,1.08764,0.40702,1.11664,0.005941,0.005941,0.005941
125,9881.73,1.05589,0.50445,1.15056,0.98843,0.93513,0.97079,0.69038,1.08864,0.40689,1.11613,0.005908,0.005908,0.005908
126,9961.54,1.05748,0.49161,1.1512,0.98888,0.93479,0.97119,0.68973,1.08883,0.40504,1.11504,0.005875,0.005875,0.005875
127,10041.2,1.05129,0.48884,1.14969,0.98889,0.93532,0.97056,0.6902,1.08891,0.40442,1.11461,0.005842,0.005842,0.005842
128,10120.3,1.05097,0.49433,1.14919,0.98889,0.93536,0.97057,0.69058,1.08901,0.40283,1.11384,0.005809,0.005809,0.005809
