epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,3779.94,1.06641,0.51272,1.09522,0.98759,0.94542,0.97461,0.69715,1.08454,0.40953,1.04711,0.007723,0.007723,0.007723
71,3834.02,1.06736,0.50747,1.08746,0.981,0.95249,0.97439,0.69805,1.08602,0.40889,1.04241,0.00769,0.00769,0.00769
72,3887.99,1.07252,0.51047,1.09265,0.98675,0.94518,0.97488,0.69943,1.07471,0.40279,1.04101,0.007657,0.007657,0.007657
73,3941.92,1.06182,0.50185,1.09017,0.98389,0.94851,0.97585,0.70026,1.07816,0.40056,1.04203,0.007624,0.007624,0.007624
74,3995.85,1.0633,0.50362,1.08856,0.98527,0.94751,0.97511,0.69528,1.08814,0.40117,1.04211,0.007591,0.007591,0.007591
75,4049.73,1.06193,0.50055,1.0887,0.98621,0.94758,0.97485,0.69652,1.08101,0.39942,1.04425,0.007558,0.007558,0.007558
76,4103.62,1.06044,0.50357,1.08456,0.98668,0.94743,0.97507,0.70015,1.07863,0.40242,1.04443,0.007525,0.007525,0.007525
77,4157.52,1.05872,0.49897,1.09135,0.98468,0.95021,0.9758,0.69924,1.08238,0.39933,1.04703,0.007492,0.007492,0.007492
78,4211.46,1.05831,0.49598,1.08929,0.98432,0.94633,0.97505,0.70232,1.08409,0.39722,1.04767,0.007459,0.007459,0.007459
79,4265.33,1.06078,0.49892,1.08955,0.98621,0.94752,0.9761,0.70123,1.09044,0.39602,1.04948,0.007426,0.007426,0.007426
80,4319.33,1.05401,0.49656,1.08586,0.98154,0.94756,0.97519,0.70456,1.07902,0.39704,1.04509,0.007393,0.007393,0.007393
81,4373.21,1.05963,0.49765,1.09101,0.98919,0.94198,0.97547,0.70483,1.07164,0.39451,1.04109,0.00736,0.00736,0.00736
82,4427.14,1.05587,0.49938,1.08721,0.986,0.94564,0.97472,0.70229,1.07584,0.39295,1.04383,0.007327,0.007327,0.007327
83,4481.06,1.05394,0.49608,1.08513,0.988,0.94564,0.97408,0.70229,1.07469,0.39446,1.04031,0.007294,0.007294,0.007294
84,4535.04,1.04043,0.4911,1.08324,0.98087,0.95021,0.97479,0.70339,1.07186,0.39537,1.04037,0.007261,0.007261,0.007261
85,4589.02,1.0411,0.49204,1.08337,0.98634,0.94472,0.97455,0.70133,1.07022,0.39259,1.039,0.007228,0.007228,0.007228
86,4643.05,1.05217,0.49104,1.08092,0.98711,0.94493,0.97414,0.69715,1.07135,0.38857,1.03898,0.007195,0.007195,0.007195
87,4697.01,1.04954,0.49472,1.08373,0.98782,0.94609,0.97608,0.7067,1.06865,0.38998,1.03787,0.007162,0.007162,0.007162
88,4751.08,1.04525,0.48743,1.0832,0.98847,0.94655,0.97619,0.71073,1.06077,0.3887,1.03615,0.007129,0.007129,0.007129
89,4805.13,1.04492,0.48879,1.08524,0.98197,0.94975,0.9766,0.71011,1.06168,0.38667,1.03732,0.007096,0.007096,0.007096
90,4859.12,1.05188,0.49156,1.08488,0.98691,0.94838,0.97634,0.70797,1.0621,0.38876,1.03571,0.007063,0.007063,0.007063
91,4913.06,1.04876,0.48932,1.08361,0.98718,0.94962,0.97606,0.70586,1.06457,0.38991,1.03677,0.00703,0.00703,0.00703
92,4967,1.03639,0.48284,1.07709,0.98337,0.94884,0.97475,0.70673,1.06082,0.38553,1.03631,0.006997,0.006997,0.006997
93,5021.01,1.03047,0.48171,1.0763,0.98598,0.94975,0.97453,0.70547,1.06265,0.38481,1.03696,0.006964,0.006964,0.006964
94,5075.09,1.04671,0.48604,1.07947,0.98578,0.95006,0.9743,0.70489,1.06728,0.38562,1.03758,0.006931,0.006931,0.006931
95,5129,1.04232,0.48286,1.08334,0.9888,0.94609,0.97561,0.70838,1.05934,0.38365,1.03593,0.006898,0.006898,0.006898
96,5182.96,1.0343,0.47536,1.08235,0.98761,0.94703,0.97554,0.71111,1.05518,0.38411,1.03307,0.006865,0.006865,0.006865
97,5236.94,1.03632,0.48477,1.08582,0.98437,0.94792,0.9757,0.70857,1.05977,0.38304,1.03438,0.006832,0.006832,0.006832
98,5291.05,1.02942,0.48068,1.07255,0.98444,0.94746,0.97561,0.71106,1.05352,0.38137,1.03094,0.006799,0.006799,0.006799
99,5344.95,1.03007,0.47919,1.07687,0.98657,0.94701,0.97465,0.70969,1.05593,0.38163,1.03221,0.006766,0.006766,0.006766
100,5398.93,1.03427,0.48146,1.07845,0.97891,0.95435,0.9766,0.71035,1.05502,0.37997,1.03281,0.006733,0.006733,0.006733
101,5453,1.02806,0.47351,1.07405,0.98302,0.95295,0.97692,0.70974,1.05379,0.38058,1.03452,0.0067,0.0067,0.0067
102,5506.96,1.03213,0.47739,1.07574,0.98598,0.95066,0.97726,0.70891,1.05574,0.3804,1.03451,0.006667,0.006667,0.006667
103,5561,1.03347,0.4779,1.08111,0.98611,0.94975,0.97694,0.70979,1.05264,0.3813,1.03475,0.006634,0.006634,0.006634
104,5614.91,1.03799,0.47327,1.07603,0.98812,0.95027,0.97685,0.70989,1.05071,0.38067,1.03431,0.006601,0.006601,0.006601
105,5668.81,1.03451,0.48056,1.07806,0.98482,0.94854,0.97571,0.70962,1.05463,0.38067,1.03493,0.006568,0.006568,0.006568
106,5722.75,1.02886,0.4737,1.07234,0.98625,0.94999,0.97605,0.71092,1.05362,0.38096,1.0339,0.006535,0.006535,0.006535
107,5776.75,1.01904,0.46976,1.07092,0.98539,0.95112,0.97534,0.70837,1.05665,0.37921,1.03398,0.006502,0.006502,0.006502
108,5830.88,1.02868,0.47709,1.07499,0.98485,0.95043,0.97551,0.70777,1.05776,0.37878,1.03471,0.006469,0.006469,0.006469
109,5885,1.02083,0.47019,1.07212,0.98625,0.9504,0.976,0.70821,1.05807,0.37769,1.03367,0.006436,0.006436,0.006436
110,5939.1,1.01976,0.47051,1.06748,0.98394,0.9518,0.97708,0.70761,1.05681,0.37723,1.03329,0.006403,0.006403,0.006403
111,5993.19,1.02135,0.47279,1.07181,0.98476,0.95021,0.97706,0.70805,1.05627,0.37698,1.03284,0.00637,0.00637,0.00637
112,6047.28,1.0134,0.46722,1.06892,0.98573,0.94975,0.97676,0.71162,1.05479,0.3748,1.03223,0.006337,0.006337,0.006337
113,6101.26,1.02546,0.46708,1.07105,0.98438,0.94985,0.97631,0.71157,1.05358,0.37414,1.03226,0.006304,0.006304,0.006304
114,6155.23,1.01753,0.46704,1.07275,0.98569,0.95021,0.97613,0.713,1.05201,0.37324,1.03209,0.006271,0.006271,0.006271
115,6209.33,1.01784,0.45926,1.06369,0.98654,0.94975,0.97675,0.71394,1.05025,0.3731,1.03172,0.006238,0.006238,0.006238
116,6263.34,1.01591,0.46579,1.06642,0.98486,0.95077,0.97696,0.71243,1.04985,0.373,1.03149,0.006205,0.006205,0.006205
117,6317.31,1.01541,0.46186,1.06886,0.98513,0.95066,0.97689,0.71242,1.05087,0.37288,1.03174,0.006172,0.006172,0.006172
118,6371.27,1.02713,0.46171,1.06869,0.98459,0.94975,0.97699,0.71288,1.05043,0.37156,1.03159,0.006139,0.006139,0.006139
119,6425.26,1.01359,0.46566,1.06584,0.98531,0.95014,0.9768,0.71375,1.04815,0.37271,1.03067,0.006106,0.006106,0.006106
120,6479.31,1.01832,0.46371,1.06565,0.98529,0.94929,0.97637,0.71434,1.047,0.37174,1.0298,0.006073,0.006073,0.006073
121,6533.27,1.01201,0.45901,1.06301,0.98668,0.94755,0.97607,0.71396,1.04686,0.37185,1.02915,0.00604,0.00604,0.00604
122,6587.34,1.00606,0.4584,1.05932,0.98531,0.94988,0.9765,0.71401,1.04668,0.37166,1.02874,0.006007,0.006007,0.006007
123,6641.49,1.01083,0.45807,1.06546,0.98669,0.94746,0.97708,0.71465,1.04888,0.37092,1.02908,0.005974,0.005974,0.005974
124,6695.61,1.00601,0.46289,1.0627,0.98561,0.95021,0.97707,0.71425,1.04856,0.37059,1.02866,0.005941,0.005941,0.005941
125,6749.65,1.00714,0.46233,1.06253,0.98579,0.95044,0.97705,0.71477,1.04954,0.36939,1.0288,0.005908,0.005908,0.005908
126,6803.74,1.00854,0.45906,1.06378,0.98486,0.9509,0.97678,0.71424,1.04902,0.3689,1.02863,0.005875,0.005875,0.005875
127,6857.7,1.01198,0.45572,1.06447,0.98482,0.95112,0.97667,0.71444,1.04934,0.36767,1.02836,0.005842,0.005842,0.005842
128,6911.75,1.00329,0.4541,1.06332,0.98657,0.95021,0.97681,0.71391,1.04918,0.367,1.02809,0.005809,0.005809,0.005809
129,6965.86,1.00284,0.45953,1.05578,0.98498,0.95066,0.97665,0.71545,1.04846,0.36674,1.02755,0.005776,0.005776,0.005776
130,7019.91,0.99869,0.45874,1.06274,0.98532,0.95073,0.9768,0.71599,1.04868,0.36655,1.02734,0.005743,0.005743,0.005743
131,7073.99,1.00671,0.45717,1.05878,0.98594,0.94975,0.97686,0.71555,1.04862,0.36568,1.02731,0.00571,0.00571,0.00571
132,7128.16,0.99931,0.45642,1.05941,0.98719,0.95053,0.97698,0.71579,1.04829,0.36494,1.02723,0.005677,0.005677,0.005677
133,7182.22,0.99321,0.45339,1.05695,0.98728,0.95066,0.97758,0.71546,1.04886,0.36445,1.02748,0.005644,0.005644,0.005644
134,7236.24,0.99575,0.4491,1.0549,0.9872,0.95092,0.97766,0.71503,1.04933,0.36422,1.02776,0.005611,0.005611,0.005611
135,7290.28,0.99507,0.44493,1.05637,0.98522,0.95021,0.9768,0.7151,1.04853,0.36407,1.02736,0.005578,0.005578,0.005578
136,7344.32,0.99695,0.44878,1.05929,0.98902,0.94644,0.97731,0.71455,1.04867,0.36415,1.02751,0.005545,0.005545,0.005545
137,7398.4,1.00333,0.45338,1.05857,0.9892,0.94609,0.97666,0.71522,1.04773,0.36415,1.02729,0.005512,0.005512,0.005512
138,7452.39,0.99658,0.45,1.05454,0.98647,0.94929,0.97661,0.71628,1.04733,0.36437,1.02718,0.005479,0.005479,0.005479
139,7506.55,1.00247,0.45315,1.06243,0.98558,0.95021,0.97641,0.71634,1.04667,0.36406,1.02694,0.005446,0.005446,0.005446
140,7560.57,0.99599,0.45127,1.05585,0.98678,0.95112,0.97702,0.71694,1.04566,0.3637,1.02658,0.005413,0.005413,0.005413
141,7614.53,1.00215,0.44479,1.06339,0.98632,0.95112,0.97695,0.71695,1.04531,0.36304,1.02634,0.00538,0.00538,0.00538
142,7668.62,1.00326,0.45061,1.0641,0.98356,0.95678,0.97707,0.71666,1.04511,0.36296,1.02622,0.005347,0.005347,0.005347
143,7722.71,0.99133,0.44742,1.05858,0.98582,0.95294,0.97666,0.71648,1.04541,0.36323,1.0263,0.005314,0.005314,0.005314
144,7776.74,0.99101,0.44226,1.05376,0.98353,0.95483,0.97658,0.71722,1.04479,0.36342,1.02579,0.005281,0.005281,0.005281
