epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,12650.9,0.98136,0.44592,1.04896,0.98512,0.95112,0.97711,0.70646,1.07177,0.38001,1.04518,0.00439,0.00439,0.00439
172,12725.8,0.96507,0.43746,1.04418,0.98431,0.95066,0.9766,0.70658,1.07169,0.37961,1.04506,0.004357,0.004357,0.004357
173,12801.2,0.98466,0.43931,1.05506,0.9843,0.95066,0.97661,0.70693,1.07146,0.37944,1.04521,0.004324,0.004324,0.004324
174,12875.1,0.9743,0.43779,1.04473,0.9844,0.95112,0.97658,0.70644,1.07122,0.3794,1.04507,0.004291,0.004291,0.004291
175,12949.1,0.98357,0.4397,1.0579,0.98441,0.95183,0.97663,0.70678,1.07098,0.37931,1.0449,0.004258,0.004258,0.004258
176,13022.9,0.96867,0.43774,1.04621,0.98393,0.9512,0.97661,0.70677,1.07119,0.37926,1.04514,0.004225,0.004225,0.004225
177,13097.2,0.98582,0.44082,1.05159,0.98441,0.95182,0.97697,0.70681,1.07093,0.37975,1.04505,0.004192,0.004192,0.004192
178,13171.2,0.97865,0.44299,1.04831,0.9839,0.95112,0.97672,0.70653,1.07122,0.37928,1.04518,0.004159,0.004159,0.004159
179,13245,0.97863,0.43948,1.05058,0.98411,0.95112,0.97664,0.70694,1.0712,0.37942,1.04524,0.004126,0.004126,0.004126
180,13320.1,0.97053,0.42755,1.04392,0.98347,0.95119,0.97692,0.70697,1.07113,0.37946,1.04525,0.004093,0.004093,0.004093
181,13395.3,0.97497,0.43385,1.0431,0.98347,0.95145,0.97695,0.70685,1.07111,0.37904,1.0453,0.00406,0.00406,0.00406
182,13470.3,0.96964,0.43151,1.03814,0.98393,0.95092,0.97683,0.70638,1.07103,0.3786,1.04517,0.004027,0.004027,0.004027
183,13545.4,0.96856,0.43322,1.04329,0.98393,0.95114,0.97689,0.70622,1.0706,0.3785,1.04494,0.003994,0.003994,0.003994
184,13620,0.97027,0.42942,1.03966,0.9844,0.95132,0.97711,0.70668,1.07069,0.37841,1.0449,0.003961,0.003961,0.003961
185,13693.3,0.96853,0.4272,1.04922,0.98441,0.95161,0.97703,0.70642,1.0705,0.37828,1.04505,0.003928,0.003928,0.003928
186,13767.5,0.96319,0.43362,1.04486,0.98452,0.95158,0.97689,0.70602,1.07085,0.37878,1.04495,0.003895,0.003895,0.003895
187,13842.2,0.96629,0.43168,1.04312,0.98458,0.95158,0.97694,0.70595,1.07076,0.3785,1.04494,0.003862,0.003862,0.003862
188,13915.6,0.97635,0.44015,1.04793,0.985,0.95158,0.97687,0.70638,1.0705,0.37833,1.04485,0.003829,0.003829,0.003829
189,13989.2,0.96162,0.42614,1.03657,0.98524,0.95158,0.97696,0.70649,1.07049,0.37854,1.04492,0.003796,0.003796,0.003796
190,14063.8,0.95729,0.42402,1.03533,0.98521,0.95158,0.97686,0.70639,1.07045,0.37859,1.04501,0.003763,0.003763,0.003763
