epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3211.98,1.09871,0.54074,1.10017,0.98628,0.9333,0.96515,0.65757,1.19621,0.46197,1.09882,0.008614,0.008614,0.008614
44,3285.92,1.0925,0.53672,1.10849,0.97361,0.94379,0.96651,0.68048,1.11263,0.45422,1.07054,0.008581,0.008581,0.008581
45,3360,1.10905,0.54223,1.11095,0.98084,0.93554,0.96841,0.67531,1.13031,0.45196,1.06426,0.008548,0.008548,0.008548
46,3433.76,1.09074,0.54191,1.10212,0.98513,0.93513,0.96908,0.67639,1.10833,0.45948,1.06496,0.008515,0.008515,0.008515
47,3508.75,1.07706,0.53978,1.10516,0.98126,0.93291,0.9683,0.68031,1.12136,0.45594,1.06995,0.008482,0.008482,0.008482
48,3584.43,1.07693,0.53208,1.10131,0.98502,0.93101,0.96264,0.66262,1.1344,0.46054,1.0802,0.008449,0.008449,0.008449
49,3658.81,1.08568,0.53752,1.10661,0.98131,0.93878,0.96662,0.67914,1.11091,0.45129,1.06505,0.008416,0.008416,0.008416
50,3732.81,1.0953,0.53666,1.10788,0.98077,0.9397,0.96882,0.68596,1.09834,0.44805,1.06491,0.008383,0.008383,0.008383
51,3806.96,1.09001,0.53615,1.10622,0.98466,0.93842,0.96766,0.6743,1.11968,0.44651,1.06894,0.00835,0.00835,0.00835
52,3881.53,1.08394,0.5306,1.09703,0.98082,0.94153,0.96979,0.68336,1.10304,0.43669,1.05209,0.008317,0.008317,0.008317
53,3955.22,1.07306,0.51774,1.09992,0.98275,0.93719,0.9652,0.67775,1.12318,0.44756,1.06339,0.008284,0.008284,0.008284
54,4028.88,1.07873,0.51884,1.10107,0.98478,0.94335,0.96726,0.65449,1.18618,0.44279,1.08526,0.008251,0.008251,0.008251
55,4102.56,1.09424,0.53263,1.11631,0.98474,0.9432,0.96977,0.68437,1.10334,0.42921,1.05807,0.008218,0.008218,0.008218
